repeat,shift_index,shift,method,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size,accuracy_complete_case,accuracy_any_missing,accuracy_electrical_missing,biomarker_missing_fraction,all_biomarkers_missing_rate
0,0,Exact no shift,Pooled associative latent class model,0.792,0.34039195891748825,0.35714285714285715,0.14274116430306516,0.021911598316509198,0.42518930265922494,0.537,126,0.8016726403823178,0.7423312883435583,0.8679245283018868,0.057666666666666665,0.0
0,0,Exact no shift,Target-calibrated associative latent model,0.804,0.36900909207333504,0.1746031746031746,0.14549201558905547,0.05937995370345348,0.4040327047432694,0.581,126,0.8040621266427718,0.803680981595092,0.8867924528301887,0.057666666666666665,0.0
0,0,Exact no shift,Frozen causal latent SCM,0.809,0.3812976651450502,0.19047619047619047,0.1386532481360131,0.030581680456142533,0.40859129765805663,0.548,126,0.8160095579450418,0.7730061349693251,0.8679245283018868,0.057666666666666665,0.0
0,0,Exact no shift,Modular causal latent SCM,0.807,0.37635387297212675,0.23809523809523808,0.140965815222344,0.0420174329076615,0.40623876548684884,0.572,126,0.8112305854241338,0.7852760736196319,0.8679245283018868,0.057666666666666665,0.0
0,0,Exact no shift,Target oracle (reference),0.793,0.342739473710695,0.1349206349206349,0.13937777090686415,0.0341469655949963,0.4132949468191822,0.492,126,0.8040621266427718,0.7361963190184049,0.8113207547169812,0.057666666666666665,0.0
1,0,Exact no shift,Pooled associative latent class model,0.798,0.35457029636022974,0.3288590604026846,0.13760005658118618,0.02900761809486861,0.4222567080910132,0.512,149,0.8058823529411765,0.7533333333333333,0.7380952380952381,0.051333333333333335,0.0
1,0,Exact no shift,Target-calibrated associative latent model,0.804,0.36903438347512363,0.31543624161073824,0.12823729553629576,0.036852924274443664,0.3965953906541688,0.528,149,0.8094117647058824,0.7733333333333333,0.7857142857142857,0.051333333333333335,0.0
1,0,Exact no shift,Frozen causal latent SCM,0.819,0.4064499722803661,0.18120805369127516,0.12440900572413882,0.020298231647440605,0.3985830452842149,0.493,149,0.8235294117647058,0.7933333333333333,0.8095238095238095,0.051333333333333335,0.0
1,0,Exact no shift,Modular causal latent SCM,0.814,0.393777325844694,0.2214765100671141,0.1251016481775142,0.028365723191007525,0.3983673855869848,0.508,149,0.8188235294117647,0.7866666666666666,0.7857142857142857,0.051333333333333335,0.0
1,0,Exact no shift,Target oracle (reference),0.824,0.4193227787207837,0.18791946308724833,0.12494344915551271,0.029508743418016188,0.39713057013993786,0.496,149,0.8305882352941176,0.7866666666666666,0.7857142857142857,0.051333333333333335,0.0
2,0,Exact no shift,Pooled associative latent class model,0.832,0.44033087371093044,0.3014705882352941,0.12306305548118077,0.04136818587612105,0.4045899824249968,0.527,136,0.8343057176196033,0.8181818181818182,0.8571428571428571,0.052,0.001
2,0,Exact no shift,Target-calibrated associative latent model,0.831,0.43768436289010365,0.125,0.1220806938146086,0.04234717069934437,0.380891057228707,0.504,136,0.8331388564760793,0.8181818181818182,0.8095238095238095,0.052,0.001
2,0,Exact no shift,Frozen causal latent SCM,0.833,0.4429972965146861,0.13970588235294118,0.12040280356490417,0.03532297717191442,0.37655918006104094,0.52,136,0.8343057176196033,0.8251748251748252,0.8333333333333334,0.052,0.001
2,0,Exact no shift,Modular causal latent SCM,0.834,0.44566651822366293,0.13970588235294118,0.12031380937182183,0.026950236809668314,0.3751632130595874,0.523,136,0.8354725787631272,0.8251748251748252,0.8333333333333334,0.052,0.001
