repeat,shift_index,shift,causal_renal_path_estimate,true_renal_path,causal_inflammation_path_estimate,true_inflammation_path,adjusted_irrelevant_slope_rms,target_missing_fraction,target_all_missing_rate
10,0,No shift,1.0268005594155738,1.0,0.6130005509002967,0.8,0.1312480957761301,0.059333333333333335,0.0
10,1,Mild shift,1.1993575795180282,1.25,0.6353151278714407,0.8,0.12270139118092677,0.09366666666666666,0.002
10,2,Moderate shift,1.5016930777669841,1.5,0.9841515700035455,0.8,0.1662597464051718,0.16833333333333333,0.005
10,3,Strong shift,1.7817855524641688,1.8,0.6073434215304224,0.8,0.2199074683439884,0.2786666666666667,0.022
11,0,No shift,1.016343438647049,1.0,0.6081479585850714,0.8,0.196569722332959,0.050333333333333334,0.0
11,1,Mild shift,1.3160811421580163,1.25,0.7900736782270112,0.8,0.2589085583764779,0.089,0.002
11,2,Moderate shift,1.7065931153083511,1.5,1.0126345163119368,0.8,0.20609177557391398,0.16,0.009
11,3,Strong shift,1.7828054650512304,1.8,0.7375247985275656,0.8,0.13126613073701512,0.266,0.02
12,0,No shift,1.1319660587696523,1.0,0.924572596762917,0.8,0.3244133467897087,0.052333333333333336,0.001
12,1,Mild shift,1.2743260559997502,1.25,0.9428497048971266,0.8,0.20126299673719872,0.09133333333333334,0.002
12,2,Moderate shift,1.6051748927625398,1.5,0.7766454242423994,0.8,0.13940789230817544,0.16966666666666666,0.002
12,3,Strong shift,1.663209608768912,1.8,0.9531819860191947,0.8,0.2168818530358109,0.272,0.016
13,0,No shift,0.8813567528894942,1.0,0.7080672135084926,0.8,0.07106504816844285,0.05733333333333333,0.001
13,1,Mild shift,1.0322348094740033,1.25,0.8395792805313432,0.8,0.13076005386615036,0.09566666666666666,0.001
13,2,Moderate shift,1.4557296770957682,1.5,0.8819085138471102,0.8,0.2693366525706516,0.16433333333333333,0.004
13,3,Strong shift,1.9441658632727803,1.8,0.7458702956629062,0.8,0.23155169856240176,0.2653333333333333,0.022
14,0,No shift,0.9730138085282933,1.0,0.20740251326225734,0.8,0.1994452087422792,0.062,0.001
14,1,Mild shift,0.9869676625412478,1.25,0.541854806905088,0.8,0.07208020475873843,0.10266666666666667,0.001
14,2,Moderate shift,1.3891015343616866,1.5,0.599025030299869,0.8,0.19320530032365404,0.16333333333333333,0.005
14,3,Strong shift,2.065862484894139,1.8,0.8716355056404325,0.8,0.16787545219831723,0.25433333333333336,0.016
15,0,No shift,1.3035972053151745,1.0,0.7530047162723426,0.8,0.3432606700808695,0.052333333333333336,0.0
15,1,Mild shift,1.599429895524477,1.25,0.8748969587113652,0.8,0.3318460039192328,0.09066666666666667,0.0
15,2,Moderate shift,1.625959509555068,1.5,0.8491869384199018,0.8,0.22537091198262274,0.15533333333333332,0.007
15,3,Strong shift,1.4209344680992595,1.8,0.7517763389289482,0.8,0.2818219114928676,0.25266666666666665,0.012
16,0,No shift,0.9323139108895064,1.0,0.9724224938770984,0.8,0.2513698726352601,0.058333333333333334,0.0
16,1,Mild shift,1.0439220373486897,1.25,0.9025948459512679,0.8,0.19822058585282654,0.096,0.002
16,2,Moderate shift,1.253382374853571,1.5,0.7600866205922185,0.8,0.20312400171155712,0.172,0.011
16,3,Strong shift,1.96189917816559,1.8,0.8413741154362391,0.8,0.20455067012419165,0.2796666666666667,0.023
17,0,No shift,0.9710069965041308,1.0,0.9276368325539365,0.8,0.19155571763094734,0.050666666666666665,0.0
17,1,Mild shift,1.219655749662,1.25,0.9343369672082615,0.8,0.15664804014614997,0.09,0.0
17,2,Moderate shift,1.5078522756041979,1.5,0.8816533425029297,0.8,0.22526994758512534,0.16466666666666666,0.003
17,3,Strong shift,1.5948595056012755,1.8,0.5724347272400825,0.8,0.15882014582770537,0.25966666666666666,0.016
18,0,No shift,1.2542364467814782,1.0,0.36952068249490144,0.8,0.082790696687075,0.04933333333333333,0.0
18,1,Mild shift,1.4838586595253656,1.25,0.45684967401788096,0.8,0.13493907285118856,0.09,0.001
18,2,Moderate shift,1.6409376696302533,1.5,0.4570825341249235,0.8,0.14489069750095324,0.163,0.006
18,3,Strong shift,1.6795366509848222,1.8,1.1041149991891455,0.8,0.1554017457755009,0.26066666666666666,0.021
19,0,No shift,1.2647643201558059,1.0,0.5285834020813828,0.8,0.27590590897247486,0.055,0.0
19,1,Mild shift,1.5362291538847073,1.25,0.5595487223026879,0.8,0.24781090821340465,0.09633333333333334,0.001
19,2,Moderate shift,1.627530572209361,1.5,0.5344147597806479,0.8,0.2451096498607207,0.16366666666666665,0.006
19,3,Strong shift,1.7284048151317275,1.8,1.0486839310570943,0.8,0.27766590535122837,0.26666666666666666,0.025
20,0,No shift,0.9304547661607915,1.0,0.6062330746525391,0.8,0.1556734545383109,0.063,0.0
20,1,Mild shift,1.2068966603682083,1.25,0.5663376183748038,0.8,0.09799593304860267,0.10566666666666667,0.0
20,2,Moderate shift,1.3963798598038142,1.5,0.8412841457054899,0.8,0.05221908666907139,0.17233333333333334,0.004
20,3,Strong shift,1.7273996125643005,1.8,0.6391155597269156,0.8,0.09245797358948489,0.273,0.024
21,0,No shift,0.9214161118252381,1.0,0.8307515854808344,0.8,0.2131772408511132,0.051666666666666666,0.0
21,1,Mild shift,1.065331677789312,1.25,0.9104495697678595,0.8,0.2779635593398569,0.09366666666666666,0.0
21,2,Moderate shift,1.3716069882100383,1.5,0.9053801593419635,0.8,0.17726436515088526,0.16866666666666666,0.005
21,3,Strong shift,2.069399601259218,1.8,0.6255198982817436,0.8,0.21319830329017012,0.2876666666666667,0.023
22,0,No shift,1.0152778733760552,1.0,0.48487398525789527,0.8,0.23045770346406455,0.053,0.001
22,1,Mild shift,1.4191854910063846,1.25,0.48020022997158957,0.8,0.2204369753641694,0.09333333333333334,0.001
22,2,Moderate shift,1.6796659219861783,1.5,0.4671982977221355,0.8,0.25391561178152566,0.16533333333333333,0.004
22,3,Strong shift,1.4778474566088275,1.8,1.1939275823357265,0.8,0.2906356825632154,0.27466666666666667,0.02
23,0,No shift,0.820312964619121,1.0,0.5123581786403829,0.8,0.19750868032635008,0.059666666666666666,0.001
23,1,Mild shift,1.3172371718520905,1.25,0.736339755115624,0.8,0.10887070127134792,0.09933333333333333,0.001
23,2,Moderate shift,1.7060100038107717,1.5,0.9362175564555251,0.8,0.21806860596922678,0.16933333333333334,0.003
23,3,Strong shift,1.562207628536371,1.8,0.6848874802199745,0.8,0.2768573347202399,0.2723333333333333,0.015
24,0,No shift,0.9630121798815626,1.0,0.47229520388837787,0.8,0.158573971229163,0.05333333333333334,0.0
24,1,Mild shift,1.060921306935351,1.25,0.7235607082302543,0.8,0.15322570899867263,0.088,0.001
24,2,Moderate shift,1.4787325381084122,1.5,0.9929070402054228,0.8,0.3064841300388267,0.16033333333333333,0.008
24,3,Strong shift,1.8638271812415104,1.8,0.6147054547952411,0.8,0.2740942007562246,0.25566666666666665,0.02
25,0,No shift,1.2502588702369737,1.0,0.5753533388968162,0.8,0.27929273154705814,0.057666666666666665,0.002
25,1,Mild shift,1.3252699690682403,1.25,0.8912390737411996,0.8,0.2541781490555061,0.10166666666666667,0.002
25,2,Moderate shift,1.7316576254640603,1.5,0.8635941251579549,0.8,0.2282493205135402,0.176,0.006
25,3,Strong shift,1.7324199622727467,1.8,0.8498782926042778,0.8,0.27299033134547224,0.284,0.029
26,0,No shift,0.6832261576189039,1.0,1.0493554291942497,0.8,0.19757328407747873,0.051,0.0
26,1,Mild shift,0.9073584905728294,1.25,1.106728919820038,0.8,0.14787242719967386,0.093,0.002
26,2,Moderate shift,1.3894313433099976,1.5,0.9567060670106275,0.8,0.12333314044718445,0.163,0.006
26,3,Strong shift,2.417351460624707,1.8,0.7014350317721395,0.8,0.12273823407558686,0.261,0.024
27,0,No shift,1.1585024103490191,1.0,0.7623393976466711,0.8,0.11485533101736506,0.056666666666666664,0.0
27,1,Mild shift,1.357014688604267,1.25,0.6440057739906473,0.8,0.046914091420290585,0.09633333333333334,0.0
27,2,Moderate shift,1.4330611419627024,1.5,0.7301421041707835,0.8,0.14656800139464554,0.16,0.006
27,3,Strong shift,1.7196065849556028,1.8,0.906850571671341,0.8,0.18631839682414283,0.2663333333333333,0.023
28,0,No shift,1.2792098970065842,1.0,1.1157898850282886,0.8,0.3472057514412964,0.055,0.001
28,1,Mild shift,1.3065011925931815,1.25,1.0303669797130508,0.8,0.2683614609079022,0.095,0.002
28,2,Moderate shift,1.448399108132647,1.5,0.89591577696932,0.8,0.20981550343189379,0.17633333333333334,0.006
28,3,Strong shift,1.6512827617805559,1.8,0.7232520270521097,0.8,0.2180685440553071,0.27566666666666667,0.02
29,0,No shift,1.023238469438002,1.0,0.5903280037497308,0.8,0.24181049766879137,0.05566666666666667,0.001
29,1,Mild shift,1.18738859791221,1.25,0.4186014611309398,0.8,0.3459027608686396,0.09633333333333334,0.001
29,2,Moderate shift,1.3904554559969795,1.5,0.29623909964133077,0.8,0.2735297211399414,0.17133333333333334,0.004
29,3,Strong shift,1.9111914632258706,1.8,1.3470843447189131,0.8,0.3937947283209325,0.2786666666666667,0.022
30,0,No shift,1.1219234212483664,1.0,0.7592071593408243,0.8,0.21849375588861916,0.057,0.0
30,1,Mild shift,1.3046347438204997,1.25,0.9236866418649602,0.8,0.260908297695539,0.102,0.0
30,2,Moderate shift,1.6307193194563445,1.5,0.8211257601974717,0.8,0.21516378942933292,0.181,0.004
30,3,Strong shift,1.734349154208543,1.8,0.7642859648315986,0.8,0.249182063891052,0.2803333333333333,0.012
31,0,No shift,1.1437791444415872,1.0,1.1883309999545264,0.8,0.20479491269900973,0.05533333333333333,0.0
31,1,Mild shift,1.4780541005600891,1.25,1.291132238754299,0.8,0.18463141685774956,0.09366666666666666,0.0
31,2,Moderate shift,1.5973973097091012,1.5,1.1844169232720447,0.8,0.2516506431915395,0.16,0.007
31,3,Strong shift,1.5688936973233418,1.8,0.44119040572759705,0.8,0.26505249861738395,0.263,0.018
32,0,No shift,1.3428300342672144,1.0,0.6449560349093638,0.8,0.25397861028355107,0.05433333333333333,0.0
32,1,Mild shift,1.5531540731945503,1.25,0.7239517022649398,0.8,0.22697934981786785,0.097,0.0
32,2,Moderate shift,1.6685324386431664,1.5,0.7340228160320189,0.8,0.25242791534316117,0.16833333333333333,0.002
32,3,Strong shift,1.4744473989577547,1.8,0.9554803920737677,0.8,0.2819508542595856,0.2693333333333333,0.019
33,0,No shift,0.4791278158674638,1.0,1.040292886094555,0.8,0.28919752428243056,0.057,0.0
33,1,Mild shift,1.1183374180944057,1.25,0.8398591378961848,0.8,0.30027350956915566,0.10133333333333333,0.0
33,2,Moderate shift,1.2982494425842945,1.5,0.9779989602259251,0.8,0.24289347225037458,0.16566666666666666,0.002
33,3,Strong shift,1.954542482857867,1.8,0.593140224023148,0.8,0.22139925778071887,0.268,0.018
34,0,No shift,1.0220935511655742,1.0,1.0797016237679868,0.8,0.17946258129473397,0.050333333333333334,0.0
34,1,Mild shift,1.2729356235560318,1.25,1.044261083891381,0.8,0.11490309173393298,0.088,0.0
34,2,Moderate shift,1.4896480687767755,1.5,0.8409574400906294,0.8,0.21161090614210226,0.16233333333333333,0.003
34,3,Strong shift,1.9114778644415826,1.8,0.7073362086659314,0.8,0.13970927093846977,0.26766666666666666,0.017
35,0,No shift,0.8829815371226774,1.0,0.4296379146706847,0.8,0.2151548240848023,0.05566666666666667,0.0
35,1,Mild shift,1.0661067748421404,1.25,0.5950941746740172,0.8,0.16402251422016603,0.098,0.0
35,2,Moderate shift,1.1379890218286863,1.5,0.9185404003944592,0.8,0.1872635209157978,0.16533333333333333,0.005
35,3,Strong shift,2.3245121821374517,1.8,0.6962841598526196,0.8,0.1638767361089615,0.26566666666666666,0.01
36,0,No shift,1.2844038418625467,1.0,0.7820740306536063,0.8,0.14419326812066677,0.050333333333333334,0.0
36,1,Mild shift,1.4518103570272685,1.25,0.7249852257188172,0.8,0.07405070682376631,0.089,0.001
36,2,Moderate shift,1.8699721343417286,1.5,0.6943286975927354,0.8,0.14590598818486453,0.161,0.005
36,3,Strong shift,1.4627974532947199,1.8,0.7880014979617035,0.8,0.07295801322735188,0.262,0.018
37,0,No shift,0.961903509501201,1.0,0.9114254753072617,0.8,0.23761052039664932,0.06233333333333333,0.0
37,1,Mild shift,1.2526468388360075,1.25,0.6213400857774868,0.8,0.2070683544013275,0.10333333333333333,0.001
37,2,Moderate shift,1.6422582018300007,1.5,0.6999849039402782,0.8,0.26287364262206286,0.17466666666666666,0.01
37,3,Strong shift,1.6818870077483847,1.8,0.8596892725789531,0.8,0.24180245325398309,0.27666666666666667,0.024
38,0,No shift,0.9507770509563801,1.0,1.097425592166677,0.8,0.043572311764199574,0.051333333333333335,0.0
38,1,Mild shift,1.1754652528326501,1.25,0.9545563204674299,0.8,0.14720282492907374,0.08866666666666667,0.002
38,2,Moderate shift,1.5881266438661013,1.5,1.0688586412228,0.8,0.12292804053786945,0.159,0.006
38,3,Strong shift,1.7902943393755453,1.8,0.7347515206391703,0.8,0.1919449970135037,0.25866666666666666,0.026
39,0,No shift,1.091745609412981,1.0,0.6178828560395796,0.8,0.17872716307897135,0.05,0.0
39,1,Mild shift,1.614218211280992,1.25,0.8104947054075622,0.8,0.3706708780219872,0.09166666666666666,0.002
39,2,Moderate shift,1.7879283419880183,1.5,0.5718437271082673,0.8,0.3023135520058334,0.15966666666666668,0.004
39,3,Strong shift,1.4365744137192469,1.8,1.0398674900342875,0.8,0.32554105893640367,0.269,0.02
40,0,No shift,0.8971883805025318,1.0,0.7154191179173891,0.8,0.2110198008417578,0.05,0.0
40,1,Mild shift,1.1102583794742278,1.25,0.9562740273559317,0.8,0.13778707143030006,0.09466666666666666,0.002
40,2,Moderate shift,1.4539121517161013,1.5,0.982822121318416,0.8,0.19392854474392532,0.16466666666666666,0.005
40,3,Strong shift,1.787562449540634,1.8,0.7078329767683443,0.8,0.16039257135660273,0.27,0.017
41,0,No shift,1.0204939121132426,1.0,0.9600334402193301,0.8,0.16548366687662464,0.059333333333333335,0.0
41,1,Mild shift,1.1901757893717713,1.25,1.0407546941974666,0.8,0.11199449317354776,0.09666666666666666,0.0
41,2,Moderate shift,1.5804774948045905,1.5,0.7773991762582753,0.8,0.2548893185698614,0.16333333333333333,0.004
41,3,Strong shift,1.9928278108014867,1.8,0.8894248898283219,0.8,0.2555081783379797,0.26966666666666667,0.018
42,0,No shift,0.9094327982743304,1.0,0.8010941589032301,0.8,0.14828441053519767,0.06066666666666667,0.0
42,1,Mild shift,1.3868908937891546,1.25,0.8353032523551893,0.8,0.16798327461108867,0.09766666666666667,0.0
42,2,Moderate shift,1.6014501282946263,1.5,0.6440152083317592,0.8,0.1635946791798345,0.16333333333333333,0.005
42,3,Strong shift,1.613030680608172,1.8,1.1250222303128203,0.8,0.2212949248421747,0.2653333333333333,0.021
43,0,No shift,0.7914430736464878,1.0,1.0051052308163548,0.8,0.1500627653976006,0.053,0.0
43,1,Mild shift,1.1921739930864863,1.25,0.7462315987982073,0.8,0.18249157431558424,0.093,0.001
43,2,Moderate shift,1.5622171632042459,1.5,0.7517504492637584,0.8,0.18955394966227745,0.15133333333333332,0.005
43,3,Strong shift,1.7295353662244344,1.8,0.8274038957516741,0.8,0.17531094590269344,0.25666666666666665,0.016
44,0,No shift,1.2130247199256865,1.0,0.4751185071310803,0.8,0.08076488708341932,0.055,0.0
44,1,Mild shift,1.4019383719450567,1.25,0.6828838229455091,0.8,0.16192150155680343,0.10066666666666667,0.001
44,2,Moderate shift,1.617985314807464,1.5,0.6833513119995965,0.8,0.19473787302775722,0.16566666666666666,0.002
44,3,Strong shift,1.690219620915006,1.8,0.9062541029396785,0.8,0.16635897678327577,0.272,0.016
45,0,No shift,1.3454085117026924,1.0,0.8009061187802836,0.8,0.2040677274285154,0.055,0.0
45,1,Mild shift,1.6625064769884297,1.25,0.6546705719250612,0.8,0.18260541207340775,0.096,0.0
45,2,Moderate shift,1.9089255104326317,1.5,0.808289168343273,0.8,0.14176855668486088,0.16566666666666666,0.003
45,3,Strong shift,1.3286378452744303,1.8,0.8031218940606563,0.8,0.1805622492563798,0.27066666666666667,0.019
46,0,No shift,0.9769142591952623,1.0,0.7052270924230666,0.8,0.25808932196629364,0.050333333333333334,0.0
46,1,Mild shift,1.182185958445609,1.25,0.7609575883402522,0.8,0.29217522715853783,0.089,0.001
46,2,Moderate shift,1.4556153090255384,1.5,0.6540702281387055,0.8,0.30092438981463865,0.16533333333333333,0.005
46,3,Strong shift,1.8314045530258938,1.8,0.8345680964603251,0.8,0.3158074973416708,0.27166666666666667,0.02
47,0,No shift,1.2165118136546598,1.0,0.9191063898213744,0.8,0.21610404523392798,0.05333333333333334,0.0
47,1,Mild shift,1.4439012636548485,1.25,0.6596166947379208,0.8,0.13370640823574448,0.099,0.001
47,2,Moderate shift,1.6533862394756813,1.5,0.8266889597906134,0.8,0.1163721742001624,0.172,0.005
47,3,Strong shift,1.5213299593094458,1.8,0.8898324949728755,0.8,0.05289704482471651,0.276,0.021
48,0,No shift,1.0650707457652124,1.0,0.8138919750721392,0.8,0.18797925618173433,0.055,0.0
48,1,Mild shift,1.2367671072173438,1.25,0.9439759168699092,0.8,0.1283317147793545,0.09933333333333333,0.003
48,2,Moderate shift,1.5003972955226825,1.5,0.741954055600019,0.8,0.10567451762075261,0.17266666666666666,0.005
48,3,Strong shift,2.0728991141029063,1.8,0.9105893576057271,0.8,0.12055509993566885,0.2663333333333333,0.025
49,0,No shift,0.8756946534326896,1.0,0.7649740409695978,0.8,0.11303701161772123,0.06,0.001
49,1,Mild shift,1.0647974328447154,1.25,0.5903957436739468,0.8,0.07741717892332778,0.10033333333333333,0.001
49,2,Moderate shift,1.4053368225317435,1.5,0.4974776025719224,0.8,0.15418457371867633,0.17,0.006
49,3,Strong shift,1.9155961757136428,1.8,1.1937173914919978,0.8,0.16297288018406667,0.2673333333333333,0.022
50,0,No shift,1.2356475448922293,1.0,1.144706305938394,0.8,0.10550079189054501,0.05433333333333333,0.0
50,1,Mild shift,1.462549934154867,1.25,0.9324310981408035,0.8,0.12306557501217007,0.09433333333333334,0.001
50,2,Moderate shift,1.6707273580864999,1.5,1.0378600445700357,0.8,0.15755976378441716,0.16366666666666665,0.004
50,3,Strong shift,1.6338760473694935,1.8,0.5975515793745707,0.8,0.13400631811222768,0.27066666666666667,0.016
51,0,No shift,0.85682027595759,1.0,1.0261725076525159,0.8,0.16449435190910702,0.05466666666666667,0.0
51,1,Mild shift,1.0053764936811336,1.25,0.932881408052188,0.8,0.047900862080009904,0.08633333333333333,0.0
51,2,Moderate shift,1.349863250733897,1.5,0.8614170089503663,0.8,0.1656220161158577,0.16233333333333333,0.003
51,3,Strong shift,2.038989955982112,1.8,0.6103608163256559,0.8,0.16592985771795662,0.26566666666666666,0.013
52,0,No shift,0.7784532532167033,1.0,0.9791720267834815,0.8,0.280475924654227,0.052333333333333336,0.0
52,1,Mild shift,1.2419596559188748,1.25,1.0043527242849322,0.8,0.23496072401239076,0.08966666666666667,0.001
52,2,Moderate shift,1.737585090590295,1.5,0.9684845846963507,0.8,0.19095062738257426,0.15766666666666668,0.005
52,3,Strong shift,1.5715463246033465,1.8,0.7983993890895491,0.8,0.2860168339303822,0.25666666666666665,0.024
53,0,No shift,1.0582911277781153,1.0,0.6037918014580393,0.8,0.2668509751608861,0.061,0.001
53,1,Mild shift,1.301462965568367,1.25,0.6258702073491516,0.8,0.2906069019192067,0.09866666666666667,0.002
53,2,Moderate shift,1.761379394571125,1.5,0.6354130657921748,0.8,0.21849831930278243,0.16866666666666666,0.004
53,3,Strong shift,1.5827815785637533,1.8,0.8767091421320111,0.8,0.3021960782059841,0.26266666666666666,0.02
54,0,No shift,1.2061426607329757,1.0,0.5444455073287247,0.8,0.1920693479109535,0.058,0.001
54,1,Mild shift,1.6663262076780452,1.25,0.777616735502937,0.8,0.21009693302408664,0.09533333333333334,0.001
54,2,Moderate shift,1.61973859116618,1.5,0.854189637793817,0.8,0.14177408775760192,0.16933333333333334,0.003
54,3,Strong shift,1.5646292085131137,1.8,0.6235585438360128,0.8,0.3243796835110139,0.2713333333333333,0.011
55,0,No shift,0.9373112711315789,1.0,0.869543380427699,0.8,0.18886002865541998,0.05333333333333334,0.0
55,1,Mild shift,1.0701975991857375,1.25,0.7389917981608279,0.8,0.12295141196416849,0.09366666666666666,0.0
55,2,Moderate shift,1.2784277684721175,1.5,0.7050569870189334,0.8,0.147838430105916,0.17066666666666666,0.006
55,3,Strong shift,1.917937375199974,1.8,1.0153496840654104,0.8,0.163704942596581,0.26366666666666666,0.021
56,0,No shift,0.9397893151865002,1.0,0.6830494046288129,0.8,0.21093173677410745,0.049,0.0
56,1,Mild shift,1.111777532239614,1.25,0.7064995414480825,0.8,0.17128727957526071,0.08966666666666667,0.0
56,2,Moderate shift,1.3457384908342631,1.5,0.9128106860761664,0.8,0.11654130080554996,0.16,0.001
56,3,Strong shift,1.8938374612693074,1.8,0.6682090920574525,0.8,0.21333877903626283,0.25966666666666666,0.02
57,0,No shift,0.5866792494091607,1.0,0.6091830521970567,0.8,0.2546995085028842,0.06133333333333333,0.0
57,1,Mild shift,0.8480700264787195,1.25,0.5199760221652432,0.8,0.21502476757427363,0.10633333333333334,0.001
57,2,Moderate shift,1.0886143163578053,1.5,0.6140574939658456,0.8,0.22451284198939328,0.169,0.009
57,3,Strong shift,2.4445321306536134,1.8,1.0310075485110597,0.8,0.2024047130605599,0.277,0.026
58,0,No shift,0.7579295337542805,1.0,0.6934961146082053,0.8,0.27281590543572587,0.058666666666666666,0.0
58,1,Mild shift,1.104696391837054,1.25,0.7976961762217526,0.8,0.2693953964103635,0.09633333333333334,0.0
58,2,Moderate shift,1.6146861644841066,1.5,0.7043652732802731,0.8,0.11239157034065995,0.174,0.002
58,3,Strong shift,1.9790970255777345,1.8,0.884943903620637,0.8,0.08808640538820803,0.2683333333333333,0.013
59,0,No shift,1.4584828100635037,1.0,0.3827547030661541,0.8,0.23107236618467789,0.05733333333333333,0.0
59,1,Mild shift,1.4035994475503581,1.25,0.3298236155554265,0.8,0.19961224626514693,0.09566666666666666,0.0
59,2,Moderate shift,1.6084767316637354,1.5,0.25651546717029666,0.8,0.1754064046571198,0.16633333333333333,0.002
59,3,Strong shift,1.8740869622503944,1.8,1.4244043242006705,0.8,0.23545729931448695,0.25933333333333336,0.019
60,0,No shift,0.8643570131728782,1.0,0.8235770321549821,0.8,0.16895097569867806,0.052,0.0
60,1,Mild shift,1.191313902694448,1.25,0.8375509488982745,0.8,0.0939303365141312,0.094,0.002
60,2,Moderate shift,1.5162200243150101,1.5,0.9352791608881827,0.8,0.11441488981076976,0.16766666666666666,0.002
60,3,Strong shift,1.9201765345331478,1.8,0.5487509427422068,0.8,0.18130922991716064,0.2693333333333333,0.018
61,0,No shift,1.0564436685057248,1.0,0.7412379087522651,0.8,0.15938671432164866,0.051333333333333335,0.0
61,1,Mild shift,1.1886131939438194,1.25,0.7222011950843716,0.8,0.10795694155116746,0.09066666666666667,0.002
61,2,Moderate shift,1.198534217681258,1.5,1.026951636170452,0.8,0.1979082652997197,0.16166666666666665,0.004
